,File_Name,Sample_Rate,Duration
346,dataset/train/1006_IEO_SAD_LO.wav,16000,1.8351875
347,dataset/train/1006_IEO_SAD_MD.wav,16000,1.901875
348,dataset/train/1006_IOM_ANG_XX.wav,16000,3.2699375
349,dataset/train/1006_IOM_DIS_XX.wav,16000,3.2365625
350,dataset/train/1006_IOM_HAP_XX.wav,16000,2.6693125
351,dataset/train/1006_IOM_NEU_XX.wav,16000,3.2365625
352,dataset/train/1006_IOM_SAD_XX.wav,16000,3.003
353,dataset/train/1006_ITH_ANG_XX.wav,16000,3.2031875
354,dataset/train/1006_ITH_DIS_XX.wav,16000,4.2041875
355,dataset/train/1006_ITH_FEA_XX.wav,16000,3.2365625
356,dataset/train/1006_ITH_HAP_XX.wav,16000,3.036375
357,dataset/train/1006_ITH_NEU_XX.wav,16000,3.43675
358,dataset/train/1006_ITH_SAD_XX.wav,16000,3.7036875
359,dataset/train/1006_ITS_ANG_XX.wav,16000,3.2031875
360,dataset/train/1006_ITS_FEA_XX.wav,16000,2.969625
361,dataset/train/1006_ITS_HAP_XX.wav,16000,2.7694375
362,dataset/train/1006_IWL_DIS_XX.wav,16000,3.470125
363,dataset/train/1006_IWL_FEA_XX.wav,16000,2.7026875
364,dataset/train/1006_IWL_HAP_XX.wav,16000,2.8361875
365,dataset/train/1006_IWL_NEU_XX.wav,16000,3.036375
366,dataset/train/1006_IWW_ANG_XX.wav,16000,2.7360625
367,dataset/train/1006_IWW_FEA_XX.wav,16000,3.536875
368,dataset/train/1006_IWW_HAP_XX.wav,16000,2.8028125
369,dataset/train/1006_IWW_NEU_XX.wav,16000,3.103125
370,dataset/train/1006_IWW_SAD_XX.wav,16000,3.8371875
371,dataset/train/1006_MTI_ANG_XX.wav,16000,3.7704375
372,dataset/train/1006_MTI_DIS_XX.wav,16000,3.7370625
373,dataset/train/1006_MTI_FEA_XX.wav,16000,4.537875
374,dataset/train/1006_MTI_HAP_XX.wav,16000,3.603625
375,dataset/train/1006_MTI_NEU_XX.wav,16000,4.07075
376,dataset/train/1006_TAI_ANG_XX.wav,16000,3.2031875
377,dataset/train/1006_TAI_DIS_XX.wav,16000,3.536875
378,dataset/train/1006_TAI_FEA_XX.wav,16000,3.37
379,dataset/train/1006_TAI_SAD_XX.wav,16000,3.6369375
380,dataset/train/1006_TIE_ANG_XX.wav,16000,4.1708125
381,dataset/train/1006_TIE_DIS_XX.wav,16000,3.37
382,dataset/train/1006_TIE_FEA_XX.wav,16000,3.1698125
383,dataset/train/1006_TIE_HAP_XX.wav,16000,2.469125
384,dataset/train/1006_TIE_NEU_XX.wav,16000,2.469125
385,dataset/train/1006_TIE_SAD_XX.wav,16000,3.6703125
386,dataset/train/1006_TSI_ANG_XX.wav,16000,2.5025
387,dataset/train/1006_TSI_DIS_XX.wav,16000,3.2699375
388,dataset/train/1006_TSI_FEA_XX.wav,16000,2.2355625
389,dataset/train/1006_TSI_HAP_XX.wav,16000,2.469125
390,dataset/train/1006_WSI_ANG_XX.wav,16000,2.7360625
391,dataset/train/1006_WSI_DIS_XX.wav,16000,2.8695
392,dataset/train/1006_WSI_FEA_XX.wav,16000,2.969625
393,dataset/train/1006_WSI_HAP_XX.wav,16000,2.7360625
394,dataset/train/1006_WSI_NEU_XX.wav,16000,3.43675
395,dataset/train/1006_WSI_SAD_XX.wav,16000,3.903875
396,dataset/train/1007_DFA_ANG_XX.wav,16000,2.5025
397,dataset/train/1007_DFA_DIS_XX.wav,16000,2.8695
398,dataset/train/1007_DFA_FEA_XX.wav,16000,2.7360625
399,dataset/train/1007_DFA_HAP_XX.wav,16000,2.2021875
400,dataset/train/1007_DFA_SAD_XX.wav,16000,2.1688125
401,dataset/train/1007_IEO_ANG_HI.wav,16000,2.43575
402,dataset/train/1007_IEO_ANG_LO.wav,16000,1.8351875
403,dataset/train/1007_IEO_ANG_MD.wav,16000,2.7026875
404,dataset/train/1007_IEO_DIS_HI.wav,16000,2.2689375
405,dataset/train/1007_IEO_DIS_LO.wav,16000,1.93525
406,dataset/train/1007_IEO_DIS_MD.wav,16000,2.035375
407,dataset/train/1007_IEO_FEA_HI.wav,16000,1.968625
408,dataset/train/1007_IEO_HAP_HI.wav,16000,1.8351875
409,dataset/train/1007_IEO_HAP_MD.wav,16000,2.102125
410,dataset/train/1007_IEO_NEU_XX.wav,16000,2.06875
411,dataset/train/1007_IEO_SAD_MD.wav,16000,2.43575
412,dataset/train/1007_IOM_DIS_XX.wav,16000,3.7036875
413,dataset/train/1007_IOM_FEA_XX.wav,16000,3.37
414,dataset/train/1007_IOM_HAP_XX.wav,16000,3.8038125
415,dataset/train/1007_IOM_NEU_XX.wav,16000,3.2365625
416,dataset/train/1007_IOM_SAD_XX.wav,16000,2.7026875
417,dataset/train/1007_ITH_ANG_XX.wav,16000,3.43675
